Booking id,Customer ID,Customer Name,Creditscore,Customer Booking Country,Gender,Age,Customer Tenure,Booking Amount,Number of Services,Is Mobile,Is Weekend,Monthly Income
4597,15612223,Morin,547,Germany,Male,32,8,155726.85,1,1,0,67789.99
4598,15762254,Mills,701,France,Female,39,9,10000,2,0,1,145894.9
4599,15646408,Outhwaite,616,France,Female,66,1,135842.41,1,1,0,183840.51
4600,15690488,Tung,605,France,Male,52,1,63349.75,1,1,0,108887.44
4601,15747831,Pai,593,Germany,Female,38,4,129499.42,1,1,1,154071.27
4602,15781625,Carpenter,751,Spain,Male,52,8,10000,2,0,1,179291.85
4603,15732710,Fennell,443,Spain,Male,36,6,70438.01,2,0,1,56937.43
4604,15642327,Fontaine,685,France,Male,23,8,10000,2,1,1,112239.03
4605,15692797,Pratt,718,France,Male,36,9,10000,1,1,0,45909.87
4606,15578081,Mitchell,538,Spain,Female,49,9,141434.04,1,0,0,173779.25
4607,15745390,Franklin,611,Spain,Female,37,4,10000,2,1,0,125696.26
4608,15701412,K'ung,668,Germany,Male,37,10,152958.29,2,1,1,159585.61
4609,15691661,Ko,537,Germany,Female,41,3,138306.34,1,1,0,106761.47
4610,15566630,McKenzie,709,Spain,Male,23,10,10000,2,0,0,129590.18
4611,15760467,Pino,850,France,Male,38,1,10000,2,1,1,80006.65
4612,15686338,Fisk,745,Spain,Female,31,3,124328.84,1,1,1,140451.52
4613,15801595,Chiang,693,Germany,Female,41,9,181461.48,3,1,1,187929.43
4614,15810468,Moseley,795,Spain,Male,35,8,10000,2,1,0,167155.36
4615,15809652,Hsiung,626,Spain,Male,26,8,10000,2,0,0,191420.71
4616,15720595,Heath,487,Germany,Female,61,5,110368.03,1,0,0,11384.45
4617,15695668,Dellucci,556,France,Female,39,9,89588.35,1,1,1,94898.1
4618,15659879,Li,643,France,Female,46,6,10000,2,0,0,106781.59
4619,15615660,De Salis,605,France,Female,28,6,10000,2,0,0,159508.52
4620,15810454,T'ang,756,Germany,Female,60,3,115924.89,1,1,0,93524.19
4621,15716222,Richardson,586,France,Female,38,2,10000,2,1,0,87168.46
4622,15674587,Fitch,535,Germany,Male,40,7,111756.5,1,1,0,8128.32
4623,15622870,Stevenson,678,France,Female,35,4,10000,1,1,0,125518.32
4624,15566147,Estes,596,France,Male,39,9,10000,1,1,0,48963.59
4625,15784633,Lattimore,648,France,Male,26,9,162923.85,1,1,0,98368.24
4626,15652919,Chung,492,Germany,Male,39,10,124576.65,2,1,0,148584.61
4627,15807000,Utz,702,France,Male,45,0,80793.58,1,1,1,27474.81
4628,15576349,Wei,486,Germany,Female,40,9,71340.09,1,1,0,76192.21
4629,15806503,Boyle,568,Germany,Male,40,1,99282.63,1,0,0,134600.94
4630,15597638,Nwachinemelu,619,Germany,Male,57,3,137946.39,1,1,1,72467.99
4631,15743076,Kuznetsova,724,Germany,Male,41,2,127892.57,2,0,1,199645.45
4632,15705557,Pisani,548,Germany,Female,33,0,101084.36,1,1,0,42749.85
4633,15595075,Manna,545,Germany,Female,37,8,114754.08,1,1,0,136050.44
4634,15799420,Collier,683,France,Male,33,8,5500,1,0,0,73564.44
4635,15581233,Ricci,762,France,Female,51,3,99286.98,1,0,1,85578.63
4636,15693773,Carr,627,Germany,Female,30,4,79871.02,2,1,0,129826.89
4637,15624659,Hs?,516,France,Male,35,10,104088.59,2,0,0,119666
4638,15783537,Findlay,800,France,Female,38,2,168190.33,2,1,0,68052.08
4639,15690170,Hughes,464,Germany,Female,42,3,85679.25,1,1,1,164104.74
4640,15782771,Chukwuemeka,626,France,Female,35,3,5500,1,0,0,80190.36
4641,15611124,Genovese,790,France,Female,31,9,5500,2,1,0,84126.75
4642,15672181,Swift,534,France,Female,34,7,121551.58,2,1,1,70179
4643,15732664,Ugoji,745,France,Male,46,2,122220.19,1,1,1,118024.1
4644,15787506,Parkinson,553,Spain,Male,47,3,116528.15,1,0,0,145704.19
4645,15803442,Ross,748,France,Female,26,1,77780.29,1,0,1,183049.41
4646,15730496,Oleary,722,France,Male,37,2,5500,1,0,0,120906.83
4647,15644608,Turnbull,501,France,Male,40,4,125832.2,1,1,1,100433.83
4648,15694896,Uspensky,675,France,Female,38,6,68065.8,1,0,0,138777
4649,15658205,Cook,778,Spain,Female,47,6,127299.34,2,1,0,124694.99
4650,15794432,Newbold,494,Germany,Female,38,7,174937.64,1,1,0,40084.32
4651,15785834,Uchechukwu,850,France,Male,40,9,5500,2,0,1,119232.33
4652,15710861,Ch'en,592,Spain,Male,31,7,110071.1,1,0,0,43921.36
4653,15668480,He,590,Spain,Female,44,3,139432.37,1,1,0,62222.81
4654,15726667,Hilton,758,France,Female,39,6,127357.76,1,0,1,56577
4655,15733833,Sal,506,France,Male,36,5,10000,2,1,0,164253.35
4656,15747996,Eluemuno,733,France,Male,33,3,10000,1,1,1,7666.73
4657,15634668,Titus,711,France,Male,38,3,10000,2,1,0,68487.51
4658,15707398,Yin,514,Germany,Male,43,1,95556.31,1,0,1,199273.98
4659,15663012,Lettiere,637,Spain,Male,37,8,10000,1,1,1,186062.36
4660,15732814,Templeman,468,Germany,Male,29,1,111681.98,2,1,1,195711.16
4661,15718479,Chibuzo,539,France,Male,39,3,10000,2,1,0,36692.17
4662,15670075,Sun,509,Spain,Female,25,3,108738.71,2,1,0,106920.57
4663,15773828,Evans,662,France,Female,32,4,133950.37,1,1,1,48725.68
4664,15613822,Ogbonnaya,818,Spain,Male,26,4,10000,2,1,1,167036.94
4665,15726068,Enyinnaya,608,France,Male,33,9,89968.69,1,1,0,68777.26
4666,15663288,Olisanugo,850,Spain,Female,32,9,10000,2,1,1,18924.92
4667,15593818,Brookes,816,Germany,Female,38,5,130878.75,3,1,0,71905.77
4668,15633319,Padovano,536,France,Male,35,8,10000,2,1,0,64833.28
4669,15749203,Fisk,753,France,Male,35,3,10000,2,1,1,184843.77
4670,15759334,Shih,631,Spain,Male,27,10,134169.62,1,1,1,176730.02
4671,15683661,Hare,703,France,Male,37,1,149762.08,1,1,0,20629.4
4672,15635403,Muir,774,France,Male,26,2,93844.69,1,1,0,28415.36
4673,15681741,Fanucci,785,France,Male,28,8,5500,2,1,0,77231.27
4674,15603192,Elewechi,571,France,Female,33,1,5500,2,1,0,102750.7
4675,15592022,Johnston,621,Germany,Male,46,6,141078.37,1,0,0,34580.8
4676,15798924,Pisano,605,Germany,Female,31,1,117992.59,1,1,1,183598.77
4677,15809758,Ankudinov,611,France,Female,40,8,100812.33,2,1,0,147358.27
4678,15677574,Nwokike,569,France,Male,38,7,5500,1,1,1,108469.2
4679,15797772,Smith,658,France,Male,29,4,80262.6,1,1,1,20612.82
4680,15695621,Atkins,788,Spain,Male,34,6,156478.62,1,0,1,181196.76
4681,15744434,Burns,525,France,Female,23,5,5500,2,1,0,160249.1
4682,15750694,Obiuto,798,France,Male,37,8,5500,3,0,0,110783.28
4683,15578222,Pirozzi,486,Germany,Male,37,9,115217.99,2,1,0,144995.33
4684,15676555,George,615,Spain,Male,61,9,5500,2,1,0,150227.85
4685,15637990,Lewis,730,France,Female,35,0,155470.55,1,1,1,53718.28
4686,15758675,Moran,641,France,Male,37,7,5500,2,1,0,75248.3
4687,15613808,Dalrymple,542,France,Male,39,3,135096.77,1,1,1,14353.43
4688,15731780,Carslaw,692,France,Male,30,2,10000,2,0,1,130486.57
4689,15807745,Kirby,714,Germany,Female,55,9,180075.22,1,1,1,100127.71
4690,15714725,Houghton,591,Spain,Male,29,1,97541.24,1,1,1,196356.17
4691,15699041,Martin,710,France,Female,41,2,156067.05,1,1,1,9983.88
4692,15624206,Tan,639,France,Female,38,4,81550.94,2,0,1,118974.77
4693,15725715,Hsia,531,France,Female,47,6,10000,1,0,0,194998.34
4694,15585901,Westerberg,673,France,Female,38,2,170061.92,2,0,0,134901.34
4695,15804292,Hale,765,Germany,Male,36,8,92310.54,2,1,1,72924.56
4696,15662439,Kryukova,622,France,Female,32,6,169089.38,2,1,0,101057.95
4697,15733652,Sopuluchukwu,806,France,Male,40,5,80613.93,1,1,1,142838.64
4698,15592031,Barry,757,Germany,Male,26,8,121581.56,2,1,1,127059.04
4699,15677056,Selezneva,570,France,Female,58,8,10000,1,0,1,116503.92
4700,15727724,Chizuoke,555,Spain,Male,32,4,10000,2,1,1,54405.79
4701,15715977,Lueck,692,France,Male,54,5,10000,2,1,1,88721.84
4702,15714521,Udinese,774,France,Male,60,5,85891.55,1,1,0,74135.48
4703,15730095,Udobata,638,Spain,Male,44,9,77637.35,2,1,1,111346.22
4704,15715563,Freeman,543,Spain,Female,41,4,10000,1,0,0,194902.16
4705,15576659,Outlaw,584,France,Male,31,5,10000,2,1,0,31474.27
4706,15805601,Obiuto,691,Germany,Male,30,7,116927.89,1,1,0,21198.39
4707,15677343,Lo,684,Germany,Female,40,6,137326.65,1,1,0,186976.6
4708,15773926,Okechukwu,733,France,Male,22,5,10000,2,1,1,117202.19
4709,15598919,King,599,Spain,Female,37,2,10000,2,1,1,143739.29
4710,15568542,Forbes,524,Germany,Female,31,10,67238.98,2,1,1,161811.23
4711,15761079,Macleod,632,Germany,Female,38,6,86569.76,2,1,0,98090.91
4712,15782272,Gibbs,735,Spain,Male,34,5,10000,2,0,0,71095.41
4713,15593637,Isayev,734,France,Male,34,6,133598.4,1,1,1,13107.24
4714,15682084,Pisano,605,France,Female,51,3,136188.78,1,1,1,67110.59
4715,15746938,Belstead,793,Spain,Male,38,9,10000,2,1,0,88225.02
4716,15752117,Vassiliev,468,France,Female,56,10,10000,3,0,1,62256.87
4717,15781343,Schneider,779,Germany,Male,37,7,120092.52,2,1,0,135925.72
4718,15775948,Mazzanti,698,France,Male,48,4,101238.24,2,0,1,177815.87
4719,15745453,Knipe,707,France,Male,58,6,89685.92,1,0,1,126471.13
4720,15671292,Macartney,850,France,Female,35,1,211774.31,1,1,0,188574.12
4721,15653583,Madukwe,850,France,Male,56,7,131317.48,1,1,1,119175.45
4722,15595802,Watts,527,Spain,Male,37,5,93722.73,2,1,1,139093.73
4723,15742394,Humphreys,696,Germany,Male,32,8,101160.99,1,1,1,115916.55
4724,15763310,Wu,661,France,Male,48,3,120320.54,1,0,0,96463.25
4725,15786099,Chin,776,France,Female,31,2,10000,2,1,1,112349.51
4726,15600294,Chesnokova,701,France,Male,43,2,10000,2,1,1,165303.79
4727,15573354,Kung,610,France,Male,26,8,10000,2,1,0,166031.08
4728,15653885,Lu,572,Germany,Female,48,3,152827.99,1,1,0,38411.79
4729,15694308,Nkemakolam,673,France,Male,30,1,64097.75,1,1,1,77783.35
4730,15736148,Walton,519,Spain,Female,57,2,119035.35,2,1,1,29871.79
4731,15749887,Brookes,702,Spain,Female,26,4,135219.57,1,0,1,59747.63
4732,15663514,Baldwin,729,France,Male,32,6,93694.42,1,1,1,79919.13
4733,15592336,Mai,543,Spain,Male,35,10,59408.63,1,1,0,76773.53
4734,15567868,Shih,550,France,Female,40,7,114354.95,1,1,0,54018.93
4735,15776816,He,608,France,Male,59,1,10000,1,1,0,70649.64
4736,15592882,Fiorentini,639,Germany,Male,35,10,128173.9,2,1,0,59093.39
4737,15739839,Lucciano,686,Spain,Male,34,9,10000,2,1,0,127569.8
4738,15794178,Ferreira,564,Germany,Female,62,5,114931.35,3,0,1,18260.98
4739,15762765,Ukaegbunam,745,Germany,Female,28,1,111071.36,1,1,0,73275.96
4740,15667932,De Luca,833,France,Male,37,8,151226.18,2,1,1,136129.49
4741,15626614,Milne,622,France,Male,26,9,10000,2,1,1,153237.59
4742,15776259,Davide,597,France,Female,42,4,64740.12,1,1,1,106841.12
4743,15705989,Kodilinyechukwu,721,Spain,Male,51,0,169312.13,1,1,0,109078.35
4744,15802629,Little,504,France,Female,49,7,10000,3,0,1,87822.14
4745,15615493,Burns,842,Spain,Female,44,2,112652.08,2,1,0,126644.98
4746,15708952,Paterson,587,France,Male,38,0,10000,2,1,0,47414.15
4747,15720223,Han,479,Germany,Female,30,7,143964.36,2,1,0,41879.99
4748,15595476,Kryukova,508,France,Male,49,7,122451.46,2,1,1,75808.1
4749,15600687,Ijendu,749,France,Male,24,1,10000,3,1,1,47911.03
4750,15750177,Reichard,721,Germany,Female,36,3,65253.07,2,1,0,28737.78
4751,15657320,Day,674,Germany,Male,47,6,106901.94,1,1,1,2079.2
4752,15763099,Price,685,Spain,Female,25,10,128509.63,1,1,0,121562.33
4753,15709360,Bruce,417,France,Male,34,7,10000,2,1,0,55003.79
4754,15711345,Sumrall,574,Germany,Male,33,3,129834.67,1,1,0,193131.42
4755,15775354,Lu,590,Spain,Female,51,3,154962.99,3,0,1,191932.27
4756,15705551,Lazarev,587,Germany,Male,40,5,138241.9,2,1,0,159418.1
4757,15634880,Miller,598,Germany,Male,41,3,91536.93,1,1,0,191468.78
4758,15717082,Wentworth-Shields,741,Spain,Male,53,3,10000,2,1,1,38913.68
4759,15571852,Ritchie,850,Spain,Female,70,5,10000,1,1,1,705.18
4760,15670116,Mackenzie,584,Germany,Female,29,7,105204.01,1,0,1,138490.03
4761,15800476,Power,650,Spain,Male,61,1,152968.73,1,0,1,82970.69
4762,15665714,Tan,607,Spain,Male,36,8,158261.68,1,1,1,76744.72
4763,15665992,Pendergrass,509,France,Female,46,1,10000,1,1,0,71244.59
4764,15788162,Evans,689,Spain,Female,38,6,121021.05,1,1,1,12182.15
4765,15811809,Hsia,543,France,Male,36,4,10000,2,1,1,141210.5
4766,15651710,Billson,438,Spain,Female,54,2,10000,1,0,0,191763.07
4767,15689650,Teng,687,Spain,Female,63,1,137715.66,1,1,1,37938.74
4768,15795600,Moretti,737,Germany,Male,31,5,121192.22,2,1,1,74890.58
4769,15706683,Jordan,761,France,Male,31,7,10000,3,1,1,166698.18
4770,15728541,Ts'ao,601,France,Male,44,1,100486.18,2,1,1,62678.53
4771,15730112,Osborne,651,France,Male,45,1,10000,1,1,0,67740.08
4772,15622039,Carslaw,745,France,Male,35,9,92566.53,2,1,0,161519.77
4773,15607348,Ch'ang,648,Spain,Female,49,10,10000,2,1,1,159835.78
4774,15644789,Hung,848,Spain,Male,40,3,110929.96,1,1,1,30876.84
4775,15653656,Gordon,546,France,Female,27,8,10000,2,1,1,14858.1
4776,15762022,Obialo,439,Spain,Female,32,3,138901.61,1,1,0,75685.97
4777,15633958,Gray,755,France,Male,30,4,123217.66,2,0,1,144183.1
4778,15734710,Lin,593,France,Female,41,6,10000,1,1,0,65170.66
4779,15658068,Hopkins,701,France,Male,39,2,10000,2,1,1,82526.92
4780,15692707,Dobson,701,Spain,Male,36,8,10000,2,1,0,169161.46
4781,15737777,McKay,607,Spain,Female,33,2,108431.87,2,0,1,109291.39
4782,15576388,Revell,586,Spain,Female,57,3,10000,2,0,1,6057.81
4783,15753755,Rickards,547,Germany,Female,30,9,72392.41,1,1,0,77077.14
4784,15803725,Begum,647,Germany,Female,51,1,119741.77,2,0,0,54954.51
4785,15718093,Onyinyechukwuka,760,France,Female,51,2,100946.71,1,0,0,179614.8
4786,15722046,Zuyev,621,Spain,Male,53,9,170491.84,1,1,0,35588.07
4787,15681034,Nwankwo,725,France,Male,44,5,10000,1,1,1,117356.14
4788,15614818,Hao,526,France,Male,36,1,10000,1,1,0,160696.72
4789,15591083,Ma,519,Spain,Female,47,6,157296.02,2,0,0,147278.43
4790,15788327,Okwuadigbo,713,Germany,Female,38,7,144606.22,1,1,1,56594.36
4791,15604080,Mitchell,700,France,Male,38,8,134811.3,1,1,0,1299.75
4792,15679623,Chan,666,France,Female,34,9,115897.12,1,1,1,25095.03
4793,15775189,Buchi,630,Spain,Male,32,4,82034,1,0,0,146326.45
4794,15603961,Greco,779,Spain,Female,26,4,174318.13,2,0,1,38296.21
4795,15681006,Lombardi,611,Germany,Female,41,2,114206.84,1,1,0,164061.6
4796,15697219,Uchenna,685,Spain,Male,43,9,10000,2,1,0,107811.28
4797,15567482,Coffman,646,Germany,Male,39,9,111574.41,1,1,1,30838.51
4798,15637512,Alexandrova,683,Germany,Female,57,5,162448.69,1,0,0,9221.78
4799,15714975,Fallaci,484,Germany,Female,34,4,148249.54,1,0,1,33738.27
4800,15683539,Hudson,601,France,Female,43,8,10000,3,0,1,110916.15
4801,15645605,Mai,762,Spain,Female,26,7,123709.46,2,1,1,169654.57
4802,15782605,Stout,687,France,Female,72,9,10000,1,0,1,69829.4
4803,15592423,Burke,566,France,Male,30,5,10000,1,1,0,54926.51
4804,15609322,Chadwick,702,France,Male,37,10,150525.8,1,1,1,94728.49
4805,15814071,Lawrence,601,France,Male,29,9,10000,1,1,1,80393.27
4806,15661285,Bellucci,699,France,Male,53,4,10000,2,0,1,111307.98
4807,15629153,Harper,584,France,Male,28,10,10000,2,1,0,19834.32
4808,15607206,Boyle,699,France,Male,35,5,10000,2,1,1,78397.24
4809,15586621,Duncan,698,Germany,Female,51,2,111018.98,1,1,0,86410.28
4810,15686647,Moss,495,France,Male,30,10,129755.99,1,0,0,172749.65
4811,15603239,Avdeyeva,650,France,Female,27,6,10000,2,1,0,1002.39
4812,15619893,Crawford,605,France,Female,64,2,129555.7,1,1,1,13601.79
4813,15805098,Lynton,667,Spain,Male,38,1,87202.38,1,1,1,77866.91
4814,15660307,Duncan,688,Germany,Male,26,8,146133.39,1,1,1,175296.76
4815,15745331,Gether,727,Spain,Female,31,0,10000,1,1,0,121751.04
4816,15719388,Davidson,754,Spain,Male,39,6,170184.99,2,1,0,89593.26
4817,15766611,Larionova,612,Germany,Female,62,8,140745.33,1,1,0,193437.89
4818,15594630,Loggia,546,Spain,Male,42,7,139070.51,1,1,1,86945
4819,15646197,Steinhoff,673,Spain,Female,37,8,10000,2,1,1,183318.79
4820,15682621,Guerra,593,France,Male,35,9,114193.24,1,1,0,71154.1
4821,15603170,Pai,656,Spain,Female,40,10,167878.5,1,0,1,151887.16
4822,15636480,Craig,535,Germany,Female,53,5,141616.55,2,1,1,75888.65
4823,15773492,Lazareva,678,Germany,Male,36,3,145747.67,2,0,1,89566.74
4824,15745343,Ch'iu,477,Spain,Female,48,2,129120.64,1,0,1,26475.79
4825,15604155,Alderete,850,Spain,Male,35,7,110349.82,1,0,0,126355.8
4826,15626936,Kung,427,France,Male,29,1,141325.56,1,1,1,93839.3
4827,15605483,Palermo,752,France,Male,49,2,78653.84,1,1,0,7698.6
4828,15589066,Ts'ai,649,France,Male,47,1,10000,2,1,1,145593.85
4829,15692499,Rahman,799,Spain,Female,28,3,142253.65,1,1,0,45042.56
4830,15712439,McMillan,589,France,Female,61,1,10000,1,1,0,61108.56
4831,15811798,Pickering,583,Germany,Female,54,6,115988.86,1,1,0,57553.98
4832,15718709,Mirams,839,Spain,Female,33,10,75592.43,1,1,0,62674.42
4833,15724318,Tsao,540,Germany,Male,44,3,164113.04,2,1,1,12120.79
4834,15738217,Douglas,850,France,Male,31,6,67996.23,2,0,0,50129.87
4835,15633684,Jideofor,696,Spain,Female,51,5,10000,2,1,0,55022.43
4836,15603359,Bell,660,Spain,Female,33,1,10000,2,0,0,117834.91
4837,15583761,Mairinger,682,France,Male,48,1,138778.15,1,0,1,168840.23
4838,15588386,McIntyre,744,France,Female,43,10,147832.15,1,0,1,24234.11
4839,15798434,Pagnotto,785,France,Female,36,4,135438.4,1,0,0,190627.01
4840,15784880,K'ung,752,Spain,Male,48,5,116060.08,1,1,0,156618.38
4841,15580720,Feng,706,France,Female,29,5,112564.62,1,1,0,42334.38
4842,15809699,Donaldson,583,France,Female,27,1,125406.58,1,1,1,110784.42
4843,15640114,Chambers,660,Germany,Female,39,5,135134.99,1,1,0,173683
4844,15698822,Marcelo,819,France,Female,39,9,133102.92,1,1,0,27046.46
4845,15569843,Ejimofor,673,France,Female,34,8,42157.08,1,1,0,20598.59
4846,15730866,Dale,752,France,Female,30,3,10000,2,1,1,104991.28
4847,15805148,Pokrovsky,578,France,Male,38,7,82259.29,1,1,0,8996.97
4848,15633100,Stonebraker,438,France,Female,36,4,10000,2,1,0,64420.5
4849,15703155,Liang,652,France,Male,38,6,10000,2,1,1,145700.22
4850,15730483,Anderson,629,France,Female,49,4,10000,2,1,1,196335.48
4851,15813886,Christian,720,France,Male,52,7,10000,1,1,1,14781.12
4852,15711925,Mao,668,France,Male,42,3,150461.07,1,1,0,108139.23
4853,15664646,Campbell,459,Germany,Male,48,4,133994.52,1,1,1,19287.06
4854,15751746,Ginikanwa,729,Spain,Male,31,8,164870.81,2,1,1,9567.39
4855,15692962,Toscani,498,Germany,Male,25,8,121702.73,1,1,1,132210.49
4856,15813777,Nnachetam,549,Spain,Male,25,6,193858.2,1,0,1,21600.11
4857,15698510,Sagese,601,Germany,Female,54,1,131039.97,2,1,1,199661.5
4858,15568631,Fleming,544,France,Male,64,9,113829.45,1,1,1,124341.49
4859,15603101,Grubb,751,France,Female,30,6,10000,2,1,0,15766.1
4860,15592973,Napolitani,632,Germany,Female,41,3,81877.38,1,1,1,33642.21
4861,15699673,Anenechi,694,Spain,Male,57,8,116326.07,1,1,1,117704.65
4862,15667251,Chandler,678,France,Male,31,2,10000,2,1,1,58803.28
4863,15788695,Howells,695,France,Male,46,4,10000,2,1,1,137537.22
4864,15763254,Akeroyd,661,France,Female,41,1,10000,2,0,1,131300.68
4865,15645808,Onwumelu,661,France,Male,33,9,10000,2,1,1,84174.81
4866,15725547,Wallace,559,France,Female,31,3,127070.73,1,0,1,160941.78
4867,15575060,Uwaezuoke,503,France,Male,29,3,10000,2,1,1,143954.99
4868,15640861,Loyau,695,Spain,Male,46,3,122549.64,1,1,1,56297.85
4869,15662433,Small,640,France,Female,42,5,176099.13,1,1,1,8404.73
4870,15576404,Bledsoe,624,Germany,Female,48,3,122388.38,2,0,0,30020.09
4871,15675027,Kao,667,France,Male,42,9,10000,2,0,1,58137.42
4872,15721060,Wickens,642,France,Male,26,0,10000,1,0,0,47472.68
4873,15745657,Wertheim,640,Spain,Female,32,6,118879.35,2,1,1,19131.71
4874,15642430,He,529,Spain,Male,35,5,10000,2,1,1,187288.5
4875,15754641,Jarvis,563,France,Female,39,5,10000,2,1,1,17603.81
4876,15607076,P'an,593,Spain,Female,38,4,88736.44,2,1,0,67020.03
4877,15715178,Repina,739,Germany,Male,45,7,102703.62,1,0,1,147802.94
4878,15811014,Pugliesi,788,Spain,Female,70,1,10000,2,1,1,41610.62
4879,15668922,Blakey,684,Spain,Female,38,3,10000,2,1,0,44255.65
4880,15780840,Nucci,482,France,Male,55,5,97318.25,1,0,1,78416.14
4881,15613916,Higinbotham,591,Spain,Male,58,5,128468.69,1,0,1,137254.55
4882,15775274,Achebe,651,Germany,Female,41,4,133432.59,1,0,1,151303.48
4883,15786941,Russo,749,Germany,Female,40,8,141782.57,2,0,0,86333.63
4884,15747903,Trevisani,583,France,Male,24,9,135125.28,1,0,0,89801.9
4885,15600373,Dobie,661,Spain,Male,42,2,178820.91,1,0,0,29358.57
4886,15801313,Maccallum,715,France,Female,31,2,112212.14,2,1,1,181600.72
4887,15579370,Watkins,769,Germany,Female,45,5,126674.81,1,1,0,124118.71
4888,15802777,Mitchel,625,France,Female,51,7,136294.97,1,1,0,38867.46
4889,15720685,Ferdinand,641,France,Female,36,5,66392.64,1,1,0,31106.67
4890,15589529,Otitodilinna,716,Germany,Male,27,1,122552.34,2,1,0,67611.36
4891,15688287,Mamelu,767,France,Male,43,1,76408.85,2,1,0,77837.63
4892,15665274,Beneventi,745,Germany,Male,36,8,145071.24,1,0,0,6078.46
4893,15740936,Perrodin,589,France,Male,34,6,10000,2,1,1,177896.92
4894,15681104,Chinagorom,796,France,Female,45,2,109730.22,1,1,1,123882.73
4895,15748661,Napolitano,664,France,Male,57,6,10000,2,1,1,15304.08
4896,15727335,Edgar,445,Spain,Male,62,1,64119.38,1,1,1,76569.64
4897,15620240,Walker,543,Germany,Female,57,1,106138.33,2,1,1,120657.32
4898,15669552,Steele,746,Spain,Male,36,2,10000,2,1,1,16436.56
4899,15736570,Elkins,742,Germany,Male,33,0,181656.51,1,1,1,107667.91
4900,15803493,Hao,750,France,Female,32,5,10000,2,1,0,95611.47
4901,15659134,Toscano,669,France,Male,30,7,95128.86,1,0,0,19799.26
4902,15603472,Savage,594,Spain,Female,49,2,126615.94,2,0,1,123214.74
4903,15566328,Okwuadigbo,574,Spain,Male,36,1,10000,2,0,1,71709.12
4904,15808657,Mordvinova,659,Germany,Male,36,2,76190.48,2,1,1,149066.14
4905,15580184,Welch,750,Germany,Male,40,5,168286.81,3,1,0,20451.99
4906,15776267,Kent,626,Germany,Male,35,4,88109.81,1,1,1,32825.5
4907,15773845,Campbell,620,France,Male,42,4,10000,2,1,0,6232.31
